market_name,listing_title,price,dosage,rating,review,description,number_in_stocks,original_url,category_page,fetched_at,matched_categories,matched_terms,matched_terms__2,matched_categories__2,category,ship_from,ship_to
TorZon Market,Viagra 200mg x 150 Pills (Sildenafil Citrate) WW,USD 95435.75,,4.92,,Product Description 150 Tablets of Viagra / Sildenafil Citrate 200mg for Erectile Dysfunction (Cenforce Brand) strips x 10 pills. Gets your dick hard. Tracking number will be provided Our Guarantee: We reship one time for free to the same address if product does not arrive,,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=9930941211&pid=36186&fid=8814719133,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=82&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:14:15+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,CIALIS (tadalafil) Super strong Vidalista 40mg 50,USD 95435.75,,4.88,,"Product Description CIALIS (tadalafil) Vidalista 40mg Details What is tadalafil? Tadalafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Tadalafil under the name of Cialis is used to treat erectile dysfunction (impotence) and symptoms of benign prostatic hypertrophy (enlarged prostate). Another brand of tadalafil is Adcirca, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women. Important information Do not take tadalafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as poppers. Taking tadalafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Some medicines can cause unwanted or dangerous effects when used with tadalafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Get medical help at once if you have nausea, chest pain, or dizziness during sex. Stop using tadalafil and get emergency medical help if you have sudden vision loss. PLEASE CHECK MY VENDOR PROFILE FOR REFUND RULES. SHIPPING RESTRICTIONS AND TERMS AND CONDITIONS.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=4251747186&pid=35559&fid=9635187972,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=82&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:14:29+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,Cialis 40mg for ED (Tadalafil) 1000 Pills - (WW),USD 95435.75,,4.92,,Product Description Tablets of Cialis / Tadalafil 40mg for Erectile Dysfunction (Vidalista Brand) strips of 10 pills Tracking number will be provided Our Guarantee: We ship one time for free to the same address if product does not arrive,,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=8113512307&pid=33044&fid=85734679046,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=82&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:14:53+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,+EUROPE RETAIL+ CIALIS tadalafil oral jelly 35 pcs,USD 95435.75,,4.88,,"Product Description CIALIS (tadalafil) Vidalista 20mg ORAL JELLY sachets Details What is tadalafil? Tadalafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Tadalafil under the name of Cialis is used to treat erectile dysfunction (impotence) and symptoms of benign prostatic hypertrophy (enlarged prostate). Another brand of tadalafil is Adcirca, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women. Important information Do not take tadalafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as poppers. Taking tadalafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Some medicines can cause unwanted or dangerous effects when used with tadalafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Get medical help at once if you have nausea, chest pain, or dizziness during sex. Stop using tadalafil and get emergency medical help if you have sudden vision loss. PLEASE CHECK MY VENDOR PROFILE FOR REFUND RULES. SHIPPING RESTRICTIONS AND TERMS AND CONDITIONS.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=2146617390&pid=35976&fid=64990210550,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=82&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:15:00+00:00,,,,,Pharmaceuticals,Germany,WorldWide
TorZon Market,Cialis 40mg UK Domestic Shipping 90 pills,USD 95435.75,,4.81,,"Product Description Welcome To RXC one of the most trustworthy vendors in Darknet. You can be confident that you will only receive the best services, genuine products and reasonable rates. These are domestic listings for the USA, and the items will be sent out quickly and safely, So What you waiting for? ORDER NOW! We offer exclusive pricing for bulk orders. Kindly contact us to receive the most competitive rates. Product Description Cialis 20mg UK To UK FAST SHIPPING. Vidalista 40mg CIALIS contains the active substance tadalafil which belongs to a group of medicines called phosphodiesterase type 5 inhibitors. Following sexual stimulation CIALIS works by helping the blood vessels in your penis to relax, allowing the flow of blood into your penis. The result of this is improved erectile function. Shipping Timing: UK Royal Mail- 1 To 2 Days Mon-Friday Shipping REFUNDS/RESHIPS: In case of no show Full Refunds. Contact: Feel free to message us anytime we will reply quick.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=4282915987&pid=86252&fid=1923416638,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=82&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:15:12+00:00,,,,,Pharmaceuticals,United Kingdom,WorldWide
TorZon Market,vidalista 40mg EU to EU and US/UK 200 TABS,USD 95545.66,,4.92,,"Product Description Please read before ordering. EU to US/UK not over 200 pills in one order Can't send to Netherlands. EU to EU please choose EU shipping option ($30) EU to US/UK please choose US/UK shipping option ($25) Success rate over 95% and if you not get it the first time we will send once again. Tadalafil, sold under the brand name Cialis among others, is a medication used to treat erectile dysfunction, benign prostatic hyperplasia, and pulmonary arterial hypertension. It is a tablet taken by mouth. Onset is typically within half an hour and the duration is up to 36 hours",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=8632975928&pid=52084&fid=46297328969,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:16:27+00:00,,,,,Pharmaceuticals,Netherlands,WorldWide
TorZon Market,*US to US* 20 pills Viagra 100mg Sildenafil $35,USD 95545.66,,4.83,,"Product Description 20 pills Viagra 100mg Sildenafil ONLY $35 Brand Cenforce 100 Shipped from USA to USA. Good price, guaranteed delivery via USPS. No customs issues or long waiting. We are also providing the best price on the market. Save your $$$ money. medsguru, cialis, levitra,",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=8651658961&pid=33718&fid=10177716073,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:16:58+00:00,,,,,Pharmaceuticals,United States,North America
TorZon Market,US to US viagra sildenafil Cenforce 200mg 150 TAB,USD 95545.66,,4.92,,"Product Description 3-5 days express shipping (from the day I send you the tracking) . Sildenafil, sold under the brand name Viagra, among others, is a medication used to treat erectile dysfunction and pulmonary arterial hypertension. It is also sometimes used off-label for the treatment of certain symptoms in secondary Raynaud's phenomenon.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=2774776026&pid=52767&fid=36557013883,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:17:05+00:00,,,,,Pharmaceuticals,United States,North America
TorZon Market,Cenforce 200 x 10 pills- generic Viagra 200 mg,USD 95545.66,,4.99,,"Product Description ★ please provide full name in address, otherwise order rejected without notice★ ★Express orders add phone number in international format +xxx , , otherwise order rejected without notice★ Cenforce 200 mg x 10 pills, 1 blister. Manufacturer: Centurion Laboratories (India). Active ingredient- Sildenafil citrate 200 mg ***** Be like a pornstar! Cenforce 200mg contains Sildenafil Citrate, the same as Viagra, and is manufactured by Centurion Laboratories in India. Hence, Cenforce 200mg is also known as generic Viagra. Take this drug 45 to 60 minutes before. Once taken, do not take it again within 24 hours. Its effectiveness lasts 4 to 5 hours. Drinking alcohol before taking it can cause a temporary impairment in getting erection. Fat rich food should be avoided before taking it.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=7883835095&pid=32942&fid=85277453043,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:17:51+00:00,,,,,Pharmaceuticals,Poland,WorldWide
TorZon Market,+EUROPE RETAIL+CIALIS Tadalafil 40mg 200 Tabs,USD 95610.59,,4.88,,"Product Description CIALIS (tadalafil) Vidalista 40mg Details What is tadalafil? Tadalafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Tadalafil under the name of Cialis is used to treat erectile dysfunction (impotence) and symptoms of benign prostatic hypertrophy (enlarged prostate). Another brand of tadalafil is Adcirca, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women. Important information Do not take tadalafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as poppers. Taking tadalafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Some medicines can cause unwanted or dangerous effects when used with tadalafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Get medical help at once if you have nausea, chest pain, or dizziness during sex. Stop using tadalafil and get emergency medical help if you have sudden vision loss. PLEASE CHECK MY VENDOR PROFILE FOR REFUND RULES. SHIPPING RESTRICTIONS AND TERMS AND CONDITIONS.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=1042783671&pid=59230&fid=22209102,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:18:07+00:00,,,,,Pharmaceuticals,Germany,WorldWide
TorZon Market,Viagra 200mg UK Domestic Shipping 60 pills,USD 95610.59,,4.81,,"Product Description Welcome To RXC one of the most trustworthy vendors in Darknet. You can be confident that you will only receive the best services, genuine products and reasonable rates. These are domestic listings for the USA, and the items will be sent out quickly and safely, So What you waiting for? ORDER NOW! We offer exclusive pricing for bulk orders. Kindly contact us to receive the most competitive rates. Product Description Viagra 200mg UK To UK FAST SHIPPING. NOW WE ARE OFFERING UK TO UK SHIPPING OPTION TOO! ORDER WITH CONFIDENCE. Sildenafil is used to treat male sexual function problems (impotence or erectile dysfunction-ED). In combination with sexual stimulation, sildenafil works by increasing blood flow to the penis to help a man get and keep an erection.This drug does not protect against sexually transmitted diseases. Shipping Timing: UK Royal Mail- 1 To 2 Days Mon-Friday Shipping REFUNDS/RESHIPS: In case of no show Full Refunds. Contact: Feel free to message us anytime we will reply quick.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=3945318195&pid=86263&fid=53684741411,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=83&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:18:17+00:00,,,,,Pharmaceuticals,United Kingdom,WorldWide
TorZon Market,TAMSULOSIN (Flomax) URIMAX 0.4 mg 50 TABS,USD 95610.59,,4.88,,"Product Description TAMSULOSIN Why is this medication prescribed? Tamsulosin is used in men to treat the symptoms of an enlarged prostate (benign prostatic hyperplasia or BPH) which include difficulty urinating (hesitation, dribbling, weak stream, and incomplete bladder emptying), painful urination, and urinary frequency and urgency. Tamsulosin is in a class of medications called alpha blockers. It works by relaxing the muscles in the prostate and bladder so that urine can flow easily. How should this medicine be used? Tamsulosin comes as a capsule to take by mouth. It is usually taken once a day. Take tamsulosin 30 minutes after the same meal each day. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take tamsulosin exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor. Swallow tamsulosin capsules whole; do not split, chew, crush, or open them. Your doctor will probably start you on a low dose of tamsulosin and may increase your dose after 2 to 4 weeks. Tamsulosin may help control your condition, but it will not cure it. Continue to take tamsulosin even if you feel well. Do not stop taking tamsulosin without talking to your doctor. Other uses for this medicine This medication may be prescribed for other uses; ask your doctor or pharmacist for more information. What special precautions should I follow? Before taking tamsulosin, tell your doctor and pharmacist if you are allergic to tamsulosin, sulfa medications, or any other medications. tell your doctor and pharmacist what prescription and nonprescription medications, vitamins, nutritional supplements and herbal products you are taking or plan to take. Be sure to mention any of the following: other alpha blocker medications such as alfuzosin (Uroxatral), doxazosin (Cardura), prazosin (Minipress), and terazosin (Hytrin); anticoagulants ('blood thinners') such as warfarin (Coumadin); cimetidine (Tagamet); and medications for erectile dysfunction (ED) such as sildenafil (Viagra), tadalafil (Cialis), or vardenafil (Levitra); Your doctor may need to change the doses of your medications or monitor you more carefully for side effects. tell your doctor if you have or have ever had prostate cancer or liver or kidney disease. you should know that tamsulosin is only for use in men. Women should not take tamsulosin, especially if they are pregnant or could become pregnant or are breast-feeding. If a pregnant woman takes tamsulosin, she should call her doctor. if you are having surgery, including dental surgery, tell the doctor or dentist that you are taking tamsulosin. If you need to have eye surgery at any time during or after your treatment, be sure to tell your doctor that you are taking or have taken tamsulosin. you should know that this medication may make you drowsy or dizzy. Do not drive a car, operate machinery, or perform dangerous tasks until you know how this medication affects you. you should know that tamsulosin may cause dizziness, lightheadedness, a spinning sensation, and fainting, especially when you get up too quickly from a lying position. This is more common when you first start taking tamsulosin or after your dose is increased. To help avoid this problem, get out of bed slowly, resting your feet on the floor for a few minutes before standing up. Call your doctor if these symptoms are severe or do not go away. What should I do if I forget a dose? Take the missed dose as soon as you remember it. However, if it is almost time for the next dose, skip the missed dose and continue your regular dosing schedule. Do not take a double dose to make up for a missed one. If you interrupt your treatment for several days or longer, call your doctor before restarting the medication, especially if you take more than one capsule of tamsulosin a day. PLEASE CHECK MY VENDOR PROFILE FOR REFUND RULES. SHIPPING RESTRICTIONS AND TERMS AND CONDITIONS.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=6128432130&pid=35799&fid=67742085031,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=84&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:18:48+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,fildena extra 150mg (generic sildenafil) 50 tabs,USD 95537.42,,4.86,,"Product Description Fildena Extra Power 150mg Active ingredient: Sildenafil Citrate Dosage: 150mg Form: Standard tablet Short description: Your penis will be much harder. Long description: Sildenafil Citrate is used for the treatment of erectile dysfunction/impotence in men. A maximum of one pill should be taken in a 24-hour period. You should never take more than one Sildenafil Citrate tablet at any one time and not more than once a day to avoid any side effects. For best results the pill should be taken between 30 minutes to 1 hour before sexual intercourse. For fastest results, take Sildenafil Citrate after a low-fat meal or before food. People with a history of kidney disease, heart disease, low blood pressure and cardiovascular risks should not use this medicine. Sildenafil Citrate interacts with some medications and can also have various common and less common side-effects. This medication does not protect you from HIV (Human Immuno deficiency virus) or STDs (sexually transmitted diseases). You should ALWAYS CONSULT YOUR PHYSICIAN and find out about the possible interactions and side effects, which may occur, before using this medication. DO NOT FORGET TO CHECK MY PROFILE FOR TERMS AND CONDITIONS, SHIPPING INFORMATION AND REFUND POLICIES.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=8850748106&pid=44459&fid=15275624096,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=84&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:20:45+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,cenforce soft (generic sildenafil) 50 tablets,USD 95537.42,,4.86,,"Product Description Cenforce Soft Active ingredient: Sildenafil Citrate Dosage: 100mg Form: Chewable tablet Short description: Your penis will be much harder. Long description: Sildenafil Citrate is used for the treatment of erectile dysfunction/impotence in men. A maximum of one pill should be taken in a 24-hour period. You should never take more than one Sildenafil Citrate tablet at any one time and not more than once a day to avoid any side effects. For best results the pill should be taken between 30 minutes to 1 hour before sexual intercourse. For fastest results, take Sildenafil Citrate after a low-fat meal or before food. People with a history of kidney disease, heart disease, low blood pressure and cardiovascular risks should not use this medicine. Sildenafil Citrate interacts with some medications and can also have various common and less common side-effects. This medication does not protect you from HIV (Human Immuno deficiency virus) or STDs (sexually transmitted diseases). You should ALWAYS CONSULT YOUR PHYSICIAN and find out about the possible interactions and side effects, which may occur, before using this medication. DO NOT FORGET TO CHECK MY PROFILE FOR TERMS AND CONDITIONS, SHIPPING INFORMATION AND REFUND POLICIES.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=4142954535&pid=44167&fid=63469781163,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=84&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T22:20:55+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,Kamagra 100mg 24 pills,USD 95875.75,,4.97,,"Product Description Kamagra ist ein Potenzmittel mit dem Wirkstoff Sildenafil. Es ist ein Arzneimittel gegen erektile Dysfunktion, hilft aber auch gegen die Vasokonstriktionsnebenwirkungen von Stimulanzien wie Kokain, Meth, Speed, MDMA usw. Bei Mischkonsum ist aber Vorsicht geboten, da es das Herz stark belastet. Die Preise auf dem Schweizer Markt sind zur Zeit ein wenig unverschaemt dagegen moechten wir entgegenwirken. Wir setzen uns dafuer ein, dass jeder Mann ein Recht auf einen Staender hat und ihn sich auch leisten kann.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=7734850123&pid=92018&fid=74305599907,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=85&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T04:58:29+00:00,,,,,Pharmaceuticals,Switzerland,Europe
TorZon Market,Super Vidalista 80mg [50 Pills] [Generic Cialis],USD 95875.75,,4.36,,"Product Description Super Vidalista 80mg also known as Generic Cialis 60mg (Tadalafil 20mg & Dapoxetine 60mg) is a phosphodiesterase-5 (PDE-5) inhibitor. It works by relaxing the blood vessels in your penis, thereby increasing blood flow into the penis on sexual stimulation. This helps you achieve and maintain a hard, erect penis suitable for sexual activity. Product information: Super Vidalista 80mg (Generic Cialis) Pack Size: 1x10 Pills Brand: Tadalafil 20mg + Dapoxetine 60mg Manufacturer: Centurion Lab Expiry: 12 to 24 months from purchase > General information about us: ---------------------------------- - Our quality and customer service is our top priority. - Fair price-performance ratio. - We only sell TOP merchandise. - Packaging and shipping by DHL. - Messages will be answered within 8 hours. ---------------------------------- > ADDRESS FORMAT ---------------------------------- First name Last name Street House number Zip code City Country - Please write out umlauts in the address. - Check your address twice for possible spelling mistakes BEFORE you send it to us. - We can ship from another European country if mentioned country is facing delivery failures!",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=9500301225&pid=97485&fid=59318896168,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=85&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T04:59:54+00:00,,,,,Pharmaceuticals,Germany,WorldWide
TorZon Market,Cialis 20mg 60 pills (USA-USA),USD 95873.89,,4.71,,"Product Description ⭐ CIALIS 20MG ⭐ 20 MG of TADALAFIL ⭐ Class: Phosphodiesterase (PDE) inhibitors. ⭐ Original Package - Blister Form 👑 Discover the difference. Savor exceptional quality. Shop with confidence. 👑 ❗️ TERMS AND CONDITIONS ❗️ With every order placed you automatically agree to the below mentioned rules! WE do RESHIP/REFUND incase your order is seized, or lost in transit. Please feel free to contact us when you suspect the same with your order. 📦 WE GUARANTEE rigorously-tested stealth and discreet packaging. 📦 🚚 WE will provide TRACKING ID if order does not reach within 7 business days. PM us and ask. 🚚 If the package is returned to the sender/receiver unavailable. We DO NOT ship, NOR refund. Please make sure that you provide the correct address and name for delivery. We do not ship on weekends and holidays may affect the shipping time. In any case, please, CONTACT US FIRST. This will give us the opportunity to rectify the situation. ✉️ Our REGULAR customers get FREE SHIPPING+ 10% discount on all orders… for their trust in us. PM for COUPON CODE ✉️ ADDRESS FORMAT 📍 Name Address line 1 Address line 2 (street-name + number) Postal/Zip code and City ✉️ PLEASE PGP ENCRYPT AND TRIPLE CHECK ADDRESS + APT/ZIPCODE ✉️ 🌟 WE’D LOVE TO HEAR FROM YOU! IF YOU ENJOYED OUR PRODUCT, PLEASE TAKE A MOMENT TO LEAVE A FEEDBACK — IT TRULY MEANS THE WORLD TO US! 🌟 LOVE & LIGHT, ARGONIC18",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=1159608067&pid=83661&fid=52763136706,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=85&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T05:00:17+00:00,,,,,Pharmaceuticals,United States,North America
TorZon Market,biovorin 15mg (generic leucovorin) 60 tablets,USD 95873.89,,4.81,,"Product Description Biovorin 15mg Active ingredient: Folinic acid Dosage: 15mg Form: tablets Short description: medication used to decrease the toxic effects of methotrexate and pyrimethamine. It is also used in combination with 5-fluorouracil to treat colorectal cancer and pancreatic cancer, may be used to treat folate deficiency that results in anemia, and methanol poisoning. Long description: Folinic acid is administered after methotrexate as part of a comprehensive chemotherapy regimen to help prevent bone marrow suppression and inflammation of the gastrointestinal mucosa. However, no apparent effect is seen on pre-existing methotrexate-induced nephrotoxicity. It is also used in combination with the chemotherapy agent 5-fluorouracil in treating colon cancer. In this case, folinic acid is not used for ""rescue"" purposes; rather, it enhances the effect of 5-fluorouracil by inhibiting thymidylate synthase. Folinic acid is also sometimes used to prevent toxic effects of high doses of antimicrobial dihydrofolate reductase inhibitors such as trimethoprim and pyrimethamine, although its value for this indication has not been clearly established. It may be prescribed in the treatment of toxoplasmosis retinitis, in combination with the folic acid antagonists pyrimethamine and sulfadiazine. Folinic acid is also used in the treatment of cerebral folate deficiency, a syndrome in which the use of folic acid cannot normalize cerebrospinal fluid levels of 5-MTHF. In pyridoxine-dependent epilepsy, folinic acid may be used as additional therapy if pyridoxine or pyridoxal phosphate fails to fully control the seizures. Shipping Timings: USA-9 TO 12 Days UK-3 To 6 Days Australia-5 To 8 Days France-7 To 9 days Rest Of World-12 to 14 Days",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=1182053326&pid=98443&fid=660153879,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=86&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T05:01:33+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,Viagra 200mg x 600 Pills (Sildenafil Citrate) WW,USD 95873.89,,4.92,,Product Description 300 Tablets of Viagra / Sildenafil Citrate 200mg for Erectile Dysfunction (Cenforce Brand) strips x 10 pills. Gets your dick hard. Tracking number will be provided Our Guarantee: We reship one time for free to the same address if product does not arrive,,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=8606357830&pid=36189&fid=35474425238,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=86&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T05:01:46+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,8PILLS | VIAGRA 100MG SILDENAFIL | PFIZER,USD 95912.18,,5,,Product Description VIAGRA 100MG (SILDENAFIL) FROM PFIZER TAKE THIS AND YOU WILL HAVE A REALLY HARD NIGHT. 4 PILLS ARE IN 1 BLISTER. SHIPPING (CH): - FREE SHIPPING CH-CH (A-POST) - ORDERS ARRIVE IN 1-2 DAYS (NORMALLY 1DD) - NO TRACKING SHIPPING (EU): - ORDERS ARRIVE IN 2-8 DAYS - NO TRACKING SHIPPING (WW) - ORDERS ARRIVE IN 4-20 DAYS - NO TRACKING DEADDROP (CENTRAL SWITZERLAND) - SAME DAY DELIVERY YOUR TRUSTED VENDOR McDrugs,,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=7162752125&pid=97588&fid=93558536788,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=87&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-16T05:02:41+00:00,,,,,Pharmaceuticals,Switzerland,WorldWide
